dataset,classifier,metric,experimento,experimento_num,valor,author
garments-workers,decision_tree,f1_score,v14,14,0.7152136752136753,isaque--cruz
garments-workers,decision_tree,f1_score,v15,15,0.7161593496672031,isaque--cruz
garments-workers,decision_tree,f1_score,v16,16,0.7421890850071009,isaque--cruz
garments-workers,decision_tree,f1_score,v17,17,0.7052611523910617,isaque--cruz
garments-workers,decision_tree,f1_score,v18,18,0.7375565610859729,isaque--cruz
garments-workers,decision_tree,f1_score,v19,19,0.7276834611171961,isaque--cruz
garments-workers,decision_tree,f1_score,v20,20,0.7025231262708709,isaque--cruz
garments-workers,knn,accuracy,v1,1,0.7850678733031674,isaque--cruz
garments-workers,knn,accuracy,v2,2,0.8099547511312217,isaque--cruz
garments-workers,knn,accuracy,v3,3,0.7918552036199095,isaque--cruz
garments-workers,knn,accuracy,v4,4,0.7850678733031674,isaque--cruz
garments-workers,knn,accuracy,v5,5,0.7895927601809954,isaque--cruz
garments-workers,knn,accuracy,v6,6,0.830316742081448,isaque--cruz
garments-workers,knn,accuracy,v7,7,0.7624434389140271,isaque--cruz
garments-workers,knn,accuracy,v8,8,0.7782805429864253,isaque--cruz
garments-workers,knn,accuracy,v9,9,0.7895927601809954,isaque--cruz
garments-workers,knn,accuracy,v10,10,0.7737556561085973,isaque--cruz
garments-workers,knn,accuracy,v11,11,0.7895927601809954,isaque--cruz
garments-workers,knn,accuracy,v12,12,0.7986425339366516,isaque--cruz
garments-workers,knn,accuracy,v13,13,0.8122171945701357,isaque--cruz
garments-workers,knn,accuracy,v14,14,0.8009049773755657,isaque--cruz
garments-workers,knn,accuracy,v15,15,0.7647058823529411,isaque--cruz
garments-workers,knn,accuracy,v16,16,0.7714932126696833,isaque--cruz
garments-workers,knn,accuracy,v17,17,0.7963800904977375,isaque--cruz
garments-workers,knn,accuracy,v18,18,0.8235294117647058,isaque--cruz
garments-workers,knn,accuracy,v19,19,0.7895927601809954,isaque--cruz
garments-workers,knn,accuracy,v20,20,0.7669683257918553,isaque--cruz
garments-workers,knn,f1_score,v1,1,0.7168099814533806,isaque--cruz
garments-workers,knn,f1_score,v2,2,0.7376854599406528,isaque--cruz
garments-workers,knn,f1_score,v3,3,0.7311719906917706,isaque--cruz
garments-workers,knn,f1_score,v4,4,0.7134238310708898,isaque--cruz
garments-workers,knn,f1_score,v5,5,0.7142142037751591,isaque--cruz
garments-workers,knn,f1_score,v6,6,0.7602048566654369,isaque--cruz
garments-workers,knn,f1_score,v7,7,0.6832579185520362,isaque--cruz
garments-workers,knn,f1_score,v8,8,0.7152136752136753,isaque--cruz
garments-workers,knn,f1_score,v9,9,0.7194570135746607,isaque--cruz
garments-workers,knn,f1_score,v10,10,0.6992460738684304,isaque--cruz
garments-workers,knn,f1_score,v11,11,0.7005747252026835,isaque--cruz
garments-workers,knn,f1_score,v12,12,0.726506065978378,isaque--cruz
garments-workers,knn,f1_score,v13,13,0.7449438592832065,isaque--cruz
garments-workers,knn,f1_score,v14,14,0.7399443731279418,isaque--cruz
garments-workers,knn,f1_score,v15,15,0.6853231106243154,isaque--cruz
garments-workers,knn,f1_score,v16,16,0.7203635611959184,isaque--cruz
garments-workers,knn,f1_score,v17,17,0.7355404866374153,isaque--cruz
garments-workers,knn,f1_score,v18,18,0.7595480541219137,isaque--cruz
garments-workers,knn,f1_score,v19,19,0.7005747252026835,isaque--cruz
garments-workers,knn,f1_score,v20,20,0.6772922204501152,isaque--cruz
garments-workers,naive_bayes,accuracy,v1,1,0.7737556561085973,isaque--cruz
garments-workers,naive_bayes,accuracy,v2,2,0.8144796380090498,isaque--cruz
garments-workers,naive_bayes,accuracy,v3,3,0.7805429864253394,isaque--cruz
garments-workers,naive_bayes,accuracy,v4,4,0.7760180995475113,isaque--cruz
garments-workers,naive_bayes,accuracy,v5,5,0.7963800904977375,isaque--cruz
garments-workers,naive_bayes,accuracy,v6,6,0.8167420814479638,isaque--cruz
garments-workers,naive_bayes,accuracy,v7,7,0.7579185520361991,isaque--cruz
garments-workers,naive_bayes,accuracy,v8,8,0.8009049773755657,isaque--cruz
garments-workers,naive_bayes,accuracy,v9,9,0.7737556561085973,isaque--cruz
garments-workers,naive_bayes,accuracy,v10,10,0.7986425339366516,isaque--cruz
garments-workers,naive_bayes,accuracy,v11,11,0.8076923076923077,isaque--cruz
garments-workers,naive_bayes,accuracy,v12,12,0.7963800904977375,isaque--cruz
garments-workers,naive_bayes,accuracy,v13,13,0.7805429864253394,isaque--cruz
garments-workers,naive_bayes,accuracy,v14,14,0.7805429864253394,isaque--cruz
garments-workers,naive_bayes,accuracy,v15,15,0.7873303167420814,isaque--cruz
garments-workers,naive_bayes,accuracy,v16,16,0.7647058823529411,isaque--cruz
garments-workers,naive_bayes,accuracy,v17,17,0.8031674208144797,isaque--cruz
garments-workers,naive_bayes,accuracy,v18,18,0.8076923076923077,isaque--cruz
garments-workers,naive_bayes,accuracy,v19,19,0.7782805429864253,isaque--cruz
garments-workers,naive_bayes,accuracy,v20,20,0.7850678733031674,isaque--cruz
garments-workers,naive_bayes,f1_score,v1,1,0.6422211429496519,isaque--cruz
garments-workers,naive_bayes,f1_score,v2,2,0.6959089841259187,isaque--cruz
garments-workers,naive_bayes,f1_score,v3,3,0.6451855836471221,isaque--cruz
garments-workers,naive_bayes,f1_score,v4,4,0.6588947873061902,isaque--cruz
garments-workers,naive_bayes,f1_score,v5,5,0.6532064023433414,isaque--cruz
garments-workers,naive_bayes,f1_score,v6,6,0.6863298259140171,isaque--cruz
garments-workers,naive_bayes,f1_score,v7,7,0.634272899508951,isaque--cruz
garments-workers,naive_bayes,f1_score,v8,8,0.7004036109313861,isaque--cruz
garments-workers,naive_bayes,f1_score,v9,9,0.6108058608058609,isaque--cruz
garments-workers,naive_bayes,f1_score,v10,10,0.6773537396553562,isaque--cruz
garments-workers,naive_bayes,f1_score,v11,11,0.6862342261084525,isaque--cruz
garments-workers,naive_bayes,f1_score,v12,12,0.6834516344654168,isaque--cruz
garments-workers,naive_bayes,f1_score,v13,13,0.6419378815590576,isaque--cruz
garments-workers,naive_bayes,f1_score,v14,14,0.6514393957870946,isaque--cruz
garments-workers,naive_bayes,f1_score,v15,15,0.6481368563685637,isaque--cruz
garments-workers,naive_bayes,f1_score,v16,16,0.6565964440460182,isaque--cruz
garments-workers,naive_bayes,f1_score,v17,17,0.6696476894925388,isaque--cruz
garments-workers,naive_bayes,f1_score,v18,18,0.6971992746322788,isaque--cruz
garments-workers,naive_bayes,f1_score,v19,19,0.6223803047738605,isaque--cruz
garments-workers,naive_bayes,f1_score,v20,20,0.6427082358346876,isaque--cruz
garments-workers,perceptron,accuracy,v1,1,0.7714932126696833,isaque--cruz
garments-workers,perceptron,accuracy,v2,2,0.6425339366515838,isaque--cruz
garments-workers,perceptron,accuracy,v3,3,0.6719457013574661,isaque--cruz
garments-workers,perceptron,accuracy,v4,4,0.7692307692307693,isaque--cruz
garments-workers,perceptron,accuracy,v5,5,0.7647058823529411,isaque--cruz
garments-workers,perceptron,accuracy,v6,6,0.8122171945701357,isaque--cruz
garments-workers,perceptron,accuracy,v7,7,0.5203619909502263,isaque--cruz
garments-workers,perceptron,accuracy,v8,8,0.7737556561085973,isaque--cruz
garments-workers,perceptron,accuracy,v9,9,0.7782805429864253,isaque--cruz
garments-workers,perceptron,accuracy,v10,10,0.7692307692307693,isaque--cruz
garments-workers,perceptron,accuracy,v11,11,0.8099547511312217,isaque--cruz
garments-workers,perceptron,accuracy,v12,12,0.8031674208144797,isaque--cruz
garments-workers,perceptron,accuracy,v13,13,0.7669683257918553,isaque--cruz
garments-workers,perceptron,accuracy,v14,14,0.7601809954751131,isaque--cruz
garments-workers,perceptron,accuracy,v15,15,0.7058823529411765,isaque--cruz
garments-workers,perceptron,accuracy,v16,16,0.7579185520361991,isaque--cruz
garments-workers,perceptron,accuracy,v17,17,0.7760180995475113,isaque--cruz
garments-workers,perceptron,accuracy,v18,18,0.8167420814479638,isaque--cruz
garments-workers,perceptron,accuracy,v19,19,0.755656108597285,isaque--cruz
garments-workers,perceptron,accuracy,v20,20,0.7692307692307693,isaque--cruz
garments-workers,perceptron,f1_score,v1,1,0.627172433375926,isaque--cruz
garments-workers,perceptron,f1_score,v2,2,0.6151014109347444,isaque--cruz
garments-workers,perceptron,f1_score,v3,3,0.6593476100117466,isaque--cruz
garments-workers,perceptron,f1_score,v4,4,0.6108080110497237,isaque--cruz
garments-workers,perceptron,f1_score,v5,5,0.5310344827586206,isaque--cruz
garments-workers,perceptron,f1_score,v6,6,0.6537848116795486,isaque--cruz
garments-workers,perceptron,f1_score,v7,7,0.5203227061449311,isaque--cruz
garments-workers,perceptron,f1_score,v8,8,0.6108058608058609,isaque--cruz
garments-workers,perceptron,f1_score,v9,9,0.6296638281864505,isaque--cruz
garments-workers,perceptron,f1_score,v10,10,0.5012169757047396,isaque--cruz
garments-workers,perceptron,f1_score,v11,11,0.6794889502762431,isaque--cruz
garments-workers,perceptron,f1_score,v12,12,0.6927097068060317,isaque--cruz
garments-workers,perceptron,f1_score,v13,13,0.5497601740592395,isaque--cruz
garments-workers,perceptron,f1_score,v14,14,0.5280061250805932,isaque--cruz
garments-workers,perceptron,f1_score,v15,15,0.675124951941561,isaque--cruz
garments-workers,perceptron,f1_score,v16,16,0.5727076425467326,isaque--cruz
garments-workers,perceptron,f1_score,v17,17,0.5961011270179714,isaque--cruz
garments-workers,perceptron,f1_score,v18,18,0.695361758974839,isaque--cruz
garments-workers,perceptron,f1_score,v19,19,0.6433886149708651,isaque--cruz
garments-workers,perceptron,f1_score,v20,20,0.5568181818181819,isaque--cruz
garments-workers,svm,accuracy,v1,1,0.7285067873303167,isaque--cruz
garments-workers,svm,accuracy,v2,2,0.7714932126696833,isaque--cruz
garments-workers,svm,accuracy,v3,3,0.751131221719457,isaque--cruz
garments-workers,svm,accuracy,v4,4,0.7375565610859729,isaque--cruz
garments-workers,svm,accuracy,v5,5,0.753393665158371,isaque--cruz
garments-workers,svm,accuracy,v6,6,0.7647058823529411,isaque--cruz
garments-workers,svm,accuracy,v7,7,0.744343891402715,isaque--cruz
garments-workers,svm,accuracy,v8,8,0.7217194570135747,isaque--cruz
garments-workers,svm,accuracy,v9,9,0.755656108597285,isaque--cruz
garments-workers,svm,accuracy,v10,10,0.7624434389140271,isaque--cruz
garments-workers,svm,accuracy,v11,11,0.7579185520361991,isaque--cruz
garments-workers,svm,accuracy,v12,12,0.7307692307692307,isaque--cruz
garments-workers,svm,accuracy,v13,13,0.748868778280543,isaque--cruz
garments-workers,svm,accuracy,v14,14,0.744343891402715,isaque--cruz
garments-workers,svm,accuracy,v15,15,0.7669683257918553,isaque--cruz
garments-workers,svm,accuracy,v16,16,0.7239819004524887,isaque--cruz
garments-workers,svm,accuracy,v17,17,0.7647058823529411,isaque--cruz
garments-workers,svm,accuracy,v18,18,0.7669683257918553,isaque--cruz
garments-workers,svm,accuracy,v19,19,0.7420814479638009,isaque--cruz
garments-workers,svm,accuracy,v20,20,0.744343891402715,isaque--cruz
garments-workers,svm,f1_score,v1,1,0.4371816638370118,isaque--cruz
garments-workers,svm,f1_score,v2,2,0.4630438181840051,isaque--cruz
garments-workers,svm,f1_score,v3,3,0.490932696737446,isaque--cruz
garments-workers,svm,f1_score,v4,4,0.4701554232804232,isaque--cruz
garments-workers,svm,f1_score,v5,5,0.4385044811952962,isaque--cruz
garments-workers,svm,f1_score,v6,6,0.4600892647404275,isaque--cruz
garments-workers,svm,f1_score,v7,7,0.4804813863260487,isaque--cruz
garments-workers,svm,f1_score,v8,8,0.4345062877708318,isaque--cruz
garments-workers,svm,f1_score,v9,9,0.4641702586206896,isaque--cruz
garments-workers,svm,f1_score,v10,10,0.4752077797252219,isaque--cruz
garments-workers,svm,f1_score,v11,11,0.4571582704911447,isaque--cruz
garments-workers,svm,f1_score,v12,12,0.4456073781291172,isaque--cruz
garments-workers,svm,f1_score,v13,13,0.4758501330085574,isaque--cruz
garments-workers,svm,f1_score,v14,14,0.4664059912609639,isaque--cruz
garments-workers,svm,f1_score,v15,15,0.4694124914047294,isaque--cruz
garments-workers,svm,f1_score,v16,16,0.449867374005305,isaque--cruz
garments-workers,svm,f1_score,v17,17,0.4683567727609178,isaque--cruz
garments-workers,svm,f1_score,v18,18,0.4926843401419672,isaque--cruz
garments-workers,svm,f1_score,v19,19,0.4425366199052972,isaque--cruz
garments-workers,svm,f1_score,v20,20,0.4434303925829349,isaque--cruz
glass_identification,decision_tree,accuracy,v1,1,0.6666666666666666,andrey--jodar
glass_identification,decision_tree,accuracy,v2,2,0.6904761904761905,andrey--jodar
glass_identification,decision_tree,accuracy,v3,3,0.6666666666666666,andrey--jodar
glass_identification,decision_tree,accuracy,v4,4,0.6904761904761905,andrey--jodar
glass_identification,decision_tree,accuracy,v5,5,0.6666666666666666,andrey--jodar
glass_identification,decision_tree,accuracy,v6,6,0.6666666666666666,andrey--jodar
glass_identification,decision_tree,accuracy,v7,7,0.5952380952380952,andrey--jodar
glass_identification,decision_tree,accuracy,v8,8,0.7142857142857143,andrey--jodar
glass_identification,decision_tree,accuracy,v9,9,0.7142857142857143,andrey--jodar
glass_identification,decision_tree,accuracy,v10,10,0.6666666666666666,andrey--jodar
glass_identification,decision_tree,accuracy,v11,11,0.7380952380952381,andrey--jodar
glass_identification,decision_tree,accuracy,v12,12,0.5952380952380952,andrey--jodar
glass_identification,decision_tree,accuracy,v13,13,0.7380952380952381,andrey--jodar
glass_identification,decision_tree,accuracy,v14,14,0.6666666666666666,andrey--jodar
glass_identification,decision_tree,accuracy,v15,15,0.6428571428571429,andrey--jodar
glass_identification,decision_tree,accuracy,v16,16,0.7142857142857143,andrey--jodar
glass_identification,decision_tree,accuracy,v17,17,0.6904761904761905,andrey--jodar
glass_identification,decision_tree,accuracy,v18,18,0.6904761904761905,andrey--jodar
glass_identification,decision_tree,accuracy,v19,19,0.6904761904761905,andrey--jodar
glass_identification,decision_tree,accuracy,v20,20,0.4523809523809524,andrey--jodar
glass_identification,decision_tree,f1_score,v1,1,0.6656445406445407,andrey--jodar
glass_identification,decision_tree,f1_score,v2,2,0.5037037037037037,andrey--jodar
glass_identification,decision_tree,f1_score,v3,3,0.6284608294930876,andrey--jodar
glass_identification,decision_tree,f1_score,v4,4,0.5107038123167155,andrey--jodar
glass_identification,decision_tree,f1_score,v5,5,0.6327004652435687,andrey--jodar
glass_identification,decision_tree,f1_score,v6,6,0.6375863902179691,andrey--jodar
glass_identification,decision_tree,f1_score,v7,7,0.4907498631636562,andrey--jodar
glass_identification,decision_tree,f1_score,v8,8,0.7816541353383458,andrey--jodar
glass_identification,decision_tree,f1_score,v9,9,0.6789321789321789,andrey--jodar
glass_identification,decision_tree,f1_score,v10,10,0.6344027582982702,andrey--jodar
glass_identification,decision_tree,f1_score,v11,11,0.6329411764705882,andrey--jodar
glass_identification,decision_tree,f1_score,v12,12,0.5678388278388279,andrey--jodar
glass_identification,decision_tree,f1_score,v13,13,0.6401028922768054,andrey--jodar
glass_identification,decision_tree,f1_score,v14,14,0.5697971781305115,andrey--jodar
glass_identification,decision_tree,f1_score,v15,15,0.6095312095312095,andrey--jodar
glass_identification,decision_tree,f1_score,v16,16,0.5985369037093174,andrey--jodar
glass_identification,decision_tree,f1_score,v17,17,0.6035353535353535,andrey--jodar
glass_identification,decision_tree,f1_score,v18,18,0.6511904761904762,andrey--jodar
glass_identification,decision_tree,f1_score,v19,19,0.5510429385429386,andrey--jodar
glass_identification,decision_tree,f1_score,v20,20,0.4086062596407423,andrey--jodar
glass_identification,knn,accuracy,v1,1,0.5238095238095238,andrey--jodar
glass_identification,knn,accuracy,v2,2,0.6666666666666666,andrey--jodar
glass_identification,knn,accuracy,v3,3,0.6904761904761905,andrey--jodar
glass_identification,knn,accuracy,v4,4,0.5952380952380952,andrey--jodar
glass_identification,knn,accuracy,v5,5,0.6428571428571429,andrey--jodar
glass_identification,knn,accuracy,v6,6,0.5476190476190477,andrey--jodar
glass_identification,knn,accuracy,v7,7,0.6190476190476191,andrey--jodar
glass_identification,knn,accuracy,v8,8,0.6904761904761905,andrey--jodar
glass_identification,knn,accuracy,v9,9,0.6904761904761905,andrey--jodar
glass_identification,knn,accuracy,v10,10,0.4761904761904761,andrey--jodar
glass_identification,knn,accuracy,v11,11,0.7619047619047619,andrey--jodar
glass_identification,knn,accuracy,v12,12,0.5238095238095238,andrey--jodar
glass_identification,knn,accuracy,v13,13,0.5238095238095238,andrey--jodar
glass_identification,knn,accuracy,v14,14,0.6190476190476191,andrey--jodar
glass_identification,knn,accuracy,v15,15,0.6190476190476191,andrey--jodar
glass_identification,knn,accuracy,v16,16,0.7380952380952381,andrey--jodar
glass_identification,knn,accuracy,v17,17,0.6428571428571429,andrey--jodar
glass_identification,knn,accuracy,v18,18,0.6190476190476191,andrey--jodar
glass_identification,knn,accuracy,v19,19,0.5714285714285714,andrey--jodar
glass_identification,knn,accuracy,v20,20,0.5476190476190477,andrey--jodar
glass_identification,knn,f1_score,v1,1,0.3433333333333333,andrey--jodar
glass_identification,knn,f1_score,v2,2,0.6838095238095239,andrey--jodar
glass_identification,knn,f1_score,v3,3,0.3845679012345679,andrey--jodar
glass_identification,knn,f1_score,v4,4,0.4401709401709402,andrey--jodar
glass_identification,knn,f1_score,v5,5,0.4619859307359307,andrey--jodar
glass_identification,knn,f1_score,v6,6,0.4319892963571124,andrey--jodar
glass_identification,knn,f1_score,v7,7,0.4680033416875522,andrey--jodar
glass_identification,knn,f1_score,v8,8,0.4643997445721584,andrey--jodar
glass_identification,knn,f1_score,v9,9,0.4887218045112782,andrey--jodar
glass_identification,knn,f1_score,v10,10,0.3593434343434343,andrey--jodar
glass_identification,knn,f1_score,v11,11,0.4968660968660968,andrey--jodar
glass_identification,knn,f1_score,v12,12,0.443223864258347,andrey--jodar
glass_identification,knn,f1_score,v13,13,0.3274813274813274,andrey--jodar
glass_identification,knn,f1_score,v14,14,0.4108858858858858,andrey--jodar
glass_identification,knn,f1_score,v15,15,0.4784992784992785,andrey--jodar
glass_identification,knn,f1_score,v16,16,0.683060713233127,andrey--jodar
glass_identification,knn,f1_score,v17,17,0.5135912698412699,andrey--jodar
glass_identification,knn,f1_score,v18,18,0.5446428571428571,andrey--jodar
glass_identification,knn,f1_score,v19,19,0.3798309178743961,andrey--jodar
glass_identification,knn,f1_score,v20,20,0.3298611111111111,andrey--jodar
glass_identification,naive_bayes,accuracy,v1,1,0.3333333333333333,andrey--jodar
glass_identification,naive_bayes,accuracy,v2,2,0.4523809523809524,andrey--jodar
glass_identification,naive_bayes,accuracy,v3,3,0.5238095238095238,andrey--jodar
glass_identification,naive_bayes,accuracy,v4,4,0.5,andrey--jodar
glass_identification,naive_bayes,accuracy,v5,5,0.4761904761904761,andrey--jodar
glass_identification,naive_bayes,accuracy,v6,6,0.4523809523809524,andrey--jodar
glass_identification,naive_bayes,accuracy,v7,7,0.5,andrey--jodar
glass_identification,naive_bayes,accuracy,v8,8,0.4285714285714285,andrey--jodar
glass_identification,naive_bayes,accuracy,v9,9,0.5,andrey--jodar
glass_identification,naive_bayes,accuracy,v10,10,0.3809523809523809,andrey--jodar
glass_identification,naive_bayes,accuracy,v11,11,0.2142857142857142,andrey--jodar
glass_identification,naive_bayes,accuracy,v12,12,0.3809523809523809,andrey--jodar
glass_identification,naive_bayes,accuracy,v13,13,0.5476190476190477,andrey--jodar
glass_identification,naive_bayes,accuracy,v14,14,0.5238095238095238,andrey--jodar
glass_identification,naive_bayes,accuracy,v15,15,0.4047619047619047,andrey--jodar
glass_identification,naive_bayes,accuracy,v16,16,0.4523809523809524,andrey--jodar
glass_identification,naive_bayes,accuracy,v17,17,0.5714285714285714,andrey--jodar
glass_identification,naive_bayes,accuracy,v18,18,0.4523809523809524,andrey--jodar
glass_identification,naive_bayes,accuracy,v19,19,0.4761904761904761,andrey--jodar
glass_identification,naive_bayes,accuracy,v20,20,0.2619047619047619,andrey--jodar
glass_identification,naive_bayes,f1_score,v1,1,0.3832671957671957,andrey--jodar
glass_identification,naive_bayes,f1_score,v2,2,0.4250528444076831,andrey--jodar
glass_identification,naive_bayes,f1_score,v3,3,0.4201680672268907,andrey--jodar
glass_identification,naive_bayes,f1_score,v4,4,0.3691520467836257,andrey--jodar
glass_identification,naive_bayes,f1_score,v5,5,0.4619047619047619,andrey--jodar
glass_identification,naive_bayes,f1_score,v6,6,0.4286638789326961,andrey--jodar
glass_identification,naive_bayes,f1_score,v7,7,0.4506721348826612,andrey--jodar
glass_identification,naive_bayes,f1_score,v8,8,0.5367543859649123,andrey--jodar
glass_identification,naive_bayes,f1_score,v9,9,0.4222222222222222,andrey--jodar
glass_identification,naive_bayes,f1_score,v10,10,0.4788178780284043,andrey--jodar
glass_identification,naive_bayes,f1_score,v11,11,0.3090277777777777,andrey--jodar
glass_identification,naive_bayes,f1_score,v12,12,0.4181167851756087,andrey--jodar
glass_identification,naive_bayes,f1_score,v13,13,0.4974912165129556,andrey--jodar
glass_identification,naive_bayes,f1_score,v14,14,0.4481481481481482,andrey--jodar
glass_identification,naive_bayes,f1_score,v15,15,0.4366096866096866,andrey--jodar
glass_identification,naive_bayes,f1_score,v16,16,0.426750637276953,andrey--jodar
glass_identification,naive_bayes,f1_score,v17,17,0.5761183261183261,andrey--jodar
glass_identification,naive_bayes,f1_score,v18,18,0.4140085061137692,andrey--jodar
glass_identification,naive_bayes,f1_score,v19,19,0.4774374331887065,andrey--jodar
glass_identification,naive_bayes,f1_score,v20,20,0.3925834022608216,andrey--jodar
glass_identification,perceptron,accuracy,v1,1,0.4285714285714285,andrey--jodar
glass_identification,perceptron,accuracy,v2,2,0.5,andrey--jodar
glass_identification,perceptron,accuracy,v3,3,0.5952380952380952,andrey--jodar
glass_identification,perceptron,accuracy,v4,4,0.238095238095238,andrey--jodar
glass_identification,perceptron,accuracy,v5,5,0.4761904761904761,andrey--jodar
glass_identification,perceptron,accuracy,v6,6,0.5952380952380952,andrey--jodar
glass_identification,perceptron,accuracy,v7,7,0.1666666666666666,andrey--jodar
glass_identification,perceptron,accuracy,v8,8,0.4761904761904761,andrey--jodar
glass_identification,perceptron,accuracy,v9,9,0.4285714285714285,andrey--jodar
glass_identification,perceptron,accuracy,v10,10,0.4285714285714285,andrey--jodar
glass_identification,perceptron,accuracy,v11,11,0.6666666666666666,andrey--jodar
glass_identification,perceptron,accuracy,v12,12,0.4761904761904761,andrey--jodar
glass_identification,perceptron,accuracy,v13,13,0.5,andrey--jodar
glass_identification,perceptron,accuracy,v14,14,0.5238095238095238,andrey--jodar
glass_identification,perceptron,accuracy,v15,15,0.4761904761904761,andrey--jodar
glass_identification,perceptron,accuracy,v16,16,0.5,andrey--jodar
glass_identification,perceptron,accuracy,v17,17,0.6666666666666666,andrey--jodar
glass_identification,perceptron,accuracy,v18,18,0.5,andrey--jodar
glass_identification,perceptron,accuracy,v19,19,0.5,andrey--jodar
glass_identification,perceptron,accuracy,v20,20,0.4047619047619047,andrey--jodar
glass_identification,svm,accuracy,v1,1,0.4047619047619047,andrey--jodar
glass_identification,svm,accuracy,v2,2,0.4761904761904761,andrey--jodar
glass_identification,svm,accuracy,v3,3,0.5476190476190477,andrey--jodar
glass_identification,svm,accuracy,v4,4,0.4523809523809524,andrey--jodar
glass_identification,svm,accuracy,v5,5,0.4047619047619047,andrey--jodar
glass_identification,svm,accuracy,v6,6,0.3809523809523809,andrey--jodar
glass_identification,svm,accuracy,v7,7,0.4285714285714285,andrey--jodar
glass_identification,svm,accuracy,v8,8,0.4047619047619047,andrey--jodar
glass_identification,svm,accuracy,v9,9,0.4047619047619047,andrey--jodar
glass_identification,svm,accuracy,v10,10,0.3333333333333333,andrey--jodar
glass_identification,svm,accuracy,v11,11,0.5,andrey--jodar
glass_identification,svm,accuracy,v12,12,0.3809523809523809,andrey--jodar
glass_identification,svm,accuracy,v13,13,0.4285714285714285,andrey--jodar
glass_identification,svm,accuracy,v14,14,0.4285714285714285,andrey--jodar
glass_identification,svm,accuracy,v15,15,0.5476190476190477,andrey--jodar
glass_identification,svm,accuracy,v16,16,0.5238095238095238,andrey--jodar
glass_identification,svm,accuracy,v17,17,0.4523809523809524,andrey--jodar
glass_identification,svm,accuracy,v18,18,0.4285714285714285,andrey--jodar
glass_identification,svm,accuracy,v19,19,0.5,andrey--jodar
glass_identification,svm,accuracy,v20,20,0.4285714285714285,andrey--jodar
glass_identification,svm,f1_score,v1,1,0.22,andrey--jodar
glass_identification,svm,f1_score,v2,2,0.2742857142857143,andrey--jodar
glass_identification,svm,f1_score,v3,3,0.3629911883781853,andrey--jodar
glass_identification,svm,f1_score,v4,4,0.1567099567099567,andrey--jodar
glass_identification,svm,f1_score,v5,5,0.2165032679738562,andrey--jodar
glass_identification,svm,f1_score,v6,6,0.2225213810579664,andrey--jodar
glass_identification,svm,f1_score,v7,7,0.2211538461538461,andrey--jodar
glass_identification,svm,f1_score,v8,8,0.2499597423510466,andrey--jodar
glass_identification,svm,f1_score,v9,9,0.2516339869281045,andrey--jodar
glass_identification,svm,f1_score,v10,10,0.1739341085271318,andrey--jodar
glass_identification,svm,f1_score,v11,11,0.3046153846153846,andrey--jodar
glass_identification,svm,f1_score,v12,12,0.1970618034447822,andrey--jodar
glass_identification,svm,f1_score,v13,13,0.2249683830171635,andrey--jodar
glass_identification,svm,f1_score,v14,14,0.2175925925925926,andrey--jodar
glass_identification,svm,f1_score,v15,15,0.3160559678416821,andrey--jodar
glass_identification,svm,f1_score,v16,16,0.2776556776556776,andrey--jodar
glass_identification,svm,f1_score,v17,17,0.2091503267973856,andrey--jodar
glass_identification,svm,f1_score,v18,18,0.2273242630385487,andrey--jodar
glass_identification,svm,f1_score,v19,19,0.2601794340924775,andrey--jodar
glass_identification,svm,f1_score,v20,20,0.1940035273368606,andrey--jodar
insurance,decision_tree,accuracy,v1,1,0.8097014925373134,arthur-protazio
insurance,decision_tree,accuracy,v2,2,0.8283582089552238,arthur-protazio
insurance,decision_tree,accuracy,v3,3,0.8507462686567164,arthur-protazio
insurance,decision_tree,accuracy,v4,4,0.8283582089552238,arthur-protazio
insurance,decision_tree,accuracy,v5,5,0.8171641791044776,arthur-protazio
insurance,decision_tree,accuracy,v6,6,0.8059701492537313,arthur-protazio
insurance,decision_tree,accuracy,v7,7,0.8246268656716418,arthur-protazio
insurance,decision_tree,accuracy,v8,8,0.8246268656716418,arthur-protazio
insurance,decision_tree,accuracy,v9,9,0.835820895522388,arthur-protazio
insurance,decision_tree,accuracy,v10,10,0.8059701492537313,arthur-protazio
insurance,decision_tree,accuracy,v11,11,0.8134328358208955,arthur-protazio
insurance,decision_tree,accuracy,v12,12,0.7798507462686567,arthur-protazio
insurance,decision_tree,accuracy,v13,13,0.8395522388059702,arthur-protazio
insurance,decision_tree,accuracy,v14,14,0.8544776119402985,arthur-protazio
insurance,decision_tree,accuracy,v15,15,0.8432835820895522,arthur-protazio
insurance,decision_tree,accuracy,v16,16,0.8470149253731343,arthur-protazio
insurance,decision_tree,accuracy,v17,17,0.8134328358208955,arthur-protazio
insurance,decision_tree,accuracy,v18,18,0.8470149253731343,arthur-protazio
insurance,decision_tree,accuracy,v19,19,0.8283582089552238,arthur-protazio
insurance,decision_tree,accuracy,v20,20,0.8582089552238806,arthur-protazio
insurance,decision_tree,f1_score,v1,1,0.8099135635131072,arthur-protazio
insurance,decision_tree,f1_score,v2,2,0.8289835603188832,arthur-protazio
insurance,decision_tree,f1_score,v3,3,0.8518589254095285,arthur-protazio
insurance,decision_tree,f1_score,v4,4,0.8285076570906457,arthur-protazio
insurance,decision_tree,f1_score,v5,5,0.8172520965865834,arthur-protazio
insurance,decision_tree,f1_score,v6,6,0.8087684072497179,arthur-protazio
